ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15
3.2366980119580573,2.679430028926349,-0.8918459499548428,-1.282025093605467,-1.5228161333710848,-2.1009892953938514,-2.397629207500544,-2.620719511770084,2.5352300716522618,2.1050716805880816,1.5305607397024343,1.2676437805667184,0.7392157889898271,0.30554776933590705,-0.1124032179378745,-0.34785351854519286
3.1478891493829058,2.697741134611947,-0.7955600525580716,-1.1422503202053997,-1.6143716617990764,-2.141273727902168,-2.321027748715791,-2.6257550658336233,2.429025658675792,2.1070553837040213,1.6176910842564063,1.3222719125287534,0.9616957230698466,0.2896781444083885,-0.14353209760339164,-0.43895126933104445
3.2481424530115564,2.705065576886186,-0.7764859841355735,-1.24830214063449,-1.7842071670330006,-2.0481922740003764,-2.4893373284759157,-2.812680936374106,2.3353338345844805,1.9826924575893328,1.600142941307708,1.1902793590450655,0.6951165427970112,0.5387091817325256,0.08688264894038716,-0.43452608545702487
3.1927513583126212,2.7336003832462437,-0.8630059585000254,-1.2443347344026103,-1.8157938243406577,-2.1249463253325094,-2.433335863587461,-2.6664972759840797,2.467021202973408,1.9646865369984945,1.7649428924780928,1.2581830426291594,0.7386054188003072,0.27716555552322963,-0.15970690762567014,-0.3220653780379752
3.1713884016794234,2.710406316044486,-0.9742459255400353,-1.399826540182816,-1.716913853638427,-2.0014989545021007,-2.5039862130243944,-2.813291306563626,2.4520671333301696,1.9416450623441166,1.6303562656889452,1.2172882399313232,0.6780261774904528,0.2696885207016103,0.05697450965390992,-0.32511722898557494
3.1962609869023613,2.795552957482518,-0.7343704410586973,-1.3714443263701386,-1.531971686213884,-2.097021889161972,-2.4839965893176164,-2.8824157305267595,2.4204804760225125,2.0956109426505223,1.6344762644682047,1.3007563633481756,0.8730394530420749,0.45875068690541293,-0.056706938144179625,-0.5663660463933328
2.98995586284462,2.8185944321368956,-0.7833526487676727,-1.3665613648539792,-1.7550619904834235,-2.082373004613493,-2.301190717556393,-2.6689387567421594,2.2915397734864245,2.0399146628568277,1.5220155570491551,1.121460120176692,0.8448098317767775,0.30264851093568734,-0.14078543175055191,-0.42888016120396544
3.0722032458824327,2.917474402839127,-0.7908296835892921,-1.205118449725954,-1.6424486905169937,-2.043156719936837,-2.4403551207669403,-2.6962528227231766,2.261936819294707,2.0562420654264857,1.7319829022440159,1.208895649825424,0.6636824780367341,0.3124144339680064,0.006161191376374581,-0.3197764898272754
3.1475839642881454,2.674699659957569,-0.7676356163875342,-1.182076975071576,-1.7240857033652863,-2.141121135354788,-2.55602027168097,-2.6787046797744782,2.393319002588875,1.9324895095013173,1.4852407531305785,1.2475015643125604,0.8365698342182581,0.2895255518610085,0.014248596387513857,-0.432389789793705
3.193361728502141,2.655625591535071,-0.8790281759749239,-1.4303450496588133,-1.8174723423618377,-1.9775419245634427,-2.485369922244036,-2.683892826385398,2.4990656379232052,1.8999872969093803,1.6721666236710613,1.3131163596859543,0.6942009875127313,0.26312704116427094,0.029507851125512435,-0.4085853524024272
3.046720290469975,2.6455544834079916,-0.9566977825913368,-1.2827880563423668,-1.739344958103285,-2.0555167162746155,-2.359633663202928,-2.7952853859727878,2.3321293910895005,2.0711961350697248,1.7396125296130152,1.3117430267595345,0.6787891402273527,0.22833594036163415,0.002041192597114966,-0.5012090286620787
3.1924461732178613,2.8874136710052696,-0.9115303885668611,-1.334974707546322,-1.7182871865648468,-1.942293046118666,-2.4177714237547026,-2.77453279952911,2.373024193787337,1.8770984148023824,1.6791858808505407,1.3158630255387942,0.7320439392629678,0.4825551242966908,-0.12705210248635318,-0.33686685513383385
3.1497202599514655,2.6197663429007743,-0.845610408098707,-1.3081184192074444,-1.607352404619597,-2.031864871430718,-2.518177319930733,-2.924073495961496,2.5164611883245236,1.90471766587816,1.6138762705719067,1.3027400664641153,0.7816365171614632,0.46424401861109243,0.06216265626482943,-0.3783720280211901
3.160859515910204,2.8129485078838363,-0.8659052169002452,-1.2104591888842535,-1.596365741208238,-2.0076026563973,-2.55190027290171,-2.8500661104822025,2.2598005236313874,2.134674634779799,1.68651032312478,1.1913475068767256,0.9296512881200496,0.2893729593136285,-0.14429506034029155,-0.38706980322184925
3.1777972886693826,2.6080167167525152,-0.8953555785445824,-1.300793976933205,-1.7246960735548063,-2.0043982129023203,-2.5540365685650297,-2.924073495961496,2.3898093739991353,1.978572458810073,1.6463784831638437,1.1805134360127465,0.7393683815372072,0.4895743814761701,-0.006656582603544237,-0.585287522268451
3.0500773265123344,2.653489295871751,-0.7860993146205125,-1.4507924510077315,-1.693719786436669,-1.9717434077630034,-2.517414357193833,-2.7459979931690524,2.470073053921008,2.11682130673634,1.6372229303210446,1.185854175171046,0.9232424011300903,0.24908852680531224,-0.1438372826981516,-0.4195720158137862
3.0124248618932903,2.743404200862375,-1.0314302362237178,-1.4063501251363433,-1.5786271111283474,-2.235080249957047,-2.504100910987962,-2.9063348658816053,2.5297746345303946,2.135933269742651,1.4852786477143907,1.177804664743719,0.8309618045490109,0.4435293267512265,0.054265738384882356,-0.6212614688663155
2.970919689005934,2.753017531347314,-0.7805680883310209,-1.3529427335533482,-1.6428685735753215,-1.960718849767832,-2.459696479700386,-2.8500282158983903,2.348647280790351,2.0649777352109573,1.4842104998827308,1.2176313196098953,0.7343707220574798,0.3745574953354729,-0.08734014558374462,-0.4724837351708292
2.992893015828652,2.6793153309627806,-0.9471991500699655,-1.2746627567474154,-1.8482581423487827,-2.115447692811138,-2.322973557247919,-2.9368533753576025,2.2474784218774206,2.1150280907515926,1.6863956251612122,1.197489103355737,0.818754400758612,0.21097828454412793,0.0614375881117417,-0.4647015152544499
3.1924840678016735,2.675958294920421,-1.0251739417811383,-1.2185086993115806,-1.668351528987779,-2.1304017624543765,-2.440622411277888,-2.9048089404078055,2.373825051108049,2.1157910534884925,1.4880253135672306,1.1759735541751593,0.7673307122915568,0.42384488813920834,-0.07833718528832545,-0.46363336742279004
3.0191389339780095,2.7922338160239706,-0.9996909863686807,-1.257114613798717,-1.7017692968639961,-1.9636181081680522,-2.4790757332176447,-2.7332949171527012,2.289746557501677,1.852416316710637,1.6168134235559386,1.1160046830548247,0.8503410580662691,0.3251175099843574,-0.0075342433040119505,-0.5709059282309201
2.9443685857618163,2.709833840438778,-0.8600688055159935,-1.4504493713291593,-1.6836107837257777,-2.062803263965043,-2.4366550050460085,-2.9046563478604255,2.3594813516543303,2.0043984939011033,1.6203230521456782,1.222972058768195,0.9121410397551635,0.2039590273646486,-0.06002607960272713,-0.48728521226668786
3.1500633396300377,2.680688663889201,-1.0122035752538396,-1.2090479613740215,-1.7986655644502871,-2.126586948769877,-2.4569498138475465,-2.8669659886575687,2.437150958270743,2.0814577303279957,1.5522667760142046,1.0810609897048078,0.8579706854352684,0.46550265357394455,-0.016384611052051135,-0.3739089495633583
3.1152722388274006,2.6639034836774025,-0.8910450926341307,-1.3556893994061878,-1.593275995676826,-1.9686536622315916,-2.3402165151018575,-2.7969260094101553,2.353530242306511,1.9622829508242268,1.5614223288570037,1.1921483641974377,0.8427114306972698,0.46763894923726435,-0.11618013703856195,-0.5164303888162651
3.004184864334771,2.6642086687721624,-0.8734969496854323,-1.388801982187645,-1.5888508118028064,-2.0791306665347014,-2.5567453398340576,-2.9620311456753003,2.404648745678806,1.9317644413482296,1.4778016128927713,1.2122905804515958,0.8575129077931285,0.35868787040795436,0.03030870844622456,-0.3858111682589972
2.9532189535098556,2.7688871562748325,-0.8901295373498508,-1.2441442472714181,-1.5929708105820661,-2.087218071545841,-2.5591868205921373,-2.7828874950511966,2.3381183950211324,2.1180799416991922,1.60124898372318,1.1894016983445979,0.6174848307644105,0.21494569077600756,-0.1714186391901169,-0.4021385708286557
2.959017470310295,2.5850131366819493,-0.8382480712406555,-1.257724983988237,-1.713061145370115,-2.224246179093068,-2.3945394619691323,-2.896111165207146,2.4415761421447626,1.9303911084218097,1.688074143182392,1.3010994430267477,0.6495292657142075,0.3779145313778326,-0.012112019725411538,-0.39649264657559613
3.065679660928905,2.777584931475492,-0.9943502472103811,-1.2285798074386596,-1.868400358602941,-2.0855395535246606,-2.517223870062641,-2.716509736940903,2.2296250938339623,1.8968207479982129,1.439043105858255,1.2919438901839484,0.6792848124533049,0.29231011229766046,0.008793159265646527,-0.47355188300248907
2.951845620583436,2.7066293969437982,-0.9264465636262875,-1.2806138660952349,-1.6025841410670052,-2.09332177344104,-2.401558719148612,-2.799672675262995,2.4318102191124438,1.9010933393248524,1.5867526917220813,1.110969128991285,0.7191114673194812,0.34327602312257577,-0.12930309611324076,-0.37436672720549824
3.0192915265253895,2.8648678685768436,-0.8066614139329984,-1.22537536394368,-1.6962759651583166,-2.258884687348325,-2.453745370352567,-2.704760110792644,2.4794190938949994,1.8206770668555998,1.6831911816662326,1.2490653843701724,0.6551751899672671,0.39378415630535113,-0.08123644368854518,-0.6383518341728739
3.079107805098344,2.8149701055835883,-0.9238524903208276,-1.4249664159167015,-1.8793870220142996,-2.145355832097615,-2.625106801060291,-2.756488984354459,2.493457608253958,1.864318535406276,1.4872623508303304,1.27698982054071,0.7355914624365196,0.4220137775706485,-0.14761420179883905,-0.46592225563348977
